A_market,A_tier_points_level,A_bld,bookingLeadMonths,A_productName,B_AncillaryCategory
domestic,ag,2,0.066666667,extra bags - post booking,extra bags - post booking
pacific,ag,131,4.366666667,extra bags - post booking,extra bags - post booking
domestic,ag,32,1.066666667,extra bags - post booking,extra bags - post booking
long haul,ag,50,1.666666667,extra bags - post booking,extra bags - post booking
tasman,ag,28,0.933333333,extra bags - post booking,extra bags - post booking
tasman,ag,5,0.166666667,extra bags - post booking,extra bags - post booking
tasman,ag,16,0.533333333,extra bags - post booking,extra bags - post booking
domestic,ag,72,2.4,extra bags - post booking,extra bags - post booking
domestic,ag,118,3.933333333,extra bags - post booking,extra bags - post booking
domestic,ag,42,1.4,extra bags - post booking,extra bags - post booking
long haul,ag,107,3.566666667,extra bags - post booking,extra bags - post booking
long haul,ag,13,0.433333333,extra bags - post booking,extra bags - post booking
long haul,ag,31,1.033333333,extra bags - post booking,extra bags - post booking
long haul,ag,4,0.133333333,extra bags - post booking,extra bags - post booking
tasman,ag,123,4.1,extra bags - post booking,extra bags - post booking
tasman,ag,25,0.833333333,extra bags - post booking,extra bags - post booking
domestic,ag,19,0.633333333,extra bags - post booking,extra bags - post booking
long haul,ag,5,0.166666667,extra bags - post booking,extra bags - post booking
domestic,ag,25,0.833333333,extra bags - post booking,extra bags - post booking
long haul,ag,15,0.5,extra bags - post booking,extra bags - post booking
domestic,ag,56,1.866666667,extra bags - post booking,extra bags - post booking
pacific,ag,53,1.766666667,extra bags - post booking,extra bags - post booking
domestic,ag,7,0.233333333,extra bags - post booking,extra bags - post booking
domestic,ag,10,0.333333333,extra bags - post booking,extra bags - post booking
pacific,ag,119,3.966666667,extra bags - post booking,extra bags - post booking
long haul,ag,26,0.866666667,extra bags - post booking,extra bags - post booking
long haul,ag,46,1.533333333,extra bags - post booking,extra bags - post booking
tasman,ag,42,1.4,extra bags - post booking,extra bags - post booking
long haul,ag,22,0.733333333,extra bags - post booking,extra bags - post booking
long haul,ag,30,1,extra bags - post booking,extra bags - post booking
long haul,ag,49,1.633333333,extra bags - post booking,extra bags - post booking
pacific,ag,101,3.366666667,extra bags - post booking,extra bags - post booking
domestic,ag,83,2.766666667,extra bags - post booking,extra bags - post booking
tasman,ag,26,0.866666667,extra bags - post booking,extra bags - post booking
domestic,ag,24,0.8,extra bags - post booking,extra bags - post booking
long haul,ag,64,2.133333333,extra bags - post booking,extra bags - post booking
long haul,ag,2,0.066666667,extra bags - post booking,extra bags - post booking
tasman,ag,12,0.4,extra bags - post booking,extra bags - post booking
domestic,ag,59,1.966666667,extra bags - post booking,extra bags - post booking
tasman,ag,189,6.3,extra bags - post booking,extra bags - post booking
tasman,ag,151,5.033333333,extra bags - post booking,extra bags - post booking
long haul,ag,122,4.066666667,extra bags - post booking,extra bags - post booking
tasman,ag,19,0.633333333,extra bags - post booking,extra bags - post booking
domestic,ag,1,0.033333333,extra bags - post booking,extra bags - post booking
domestic,ag,44,1.466666667,extra bags - post booking,extra bags - post booking
domestic,ag,9,0.3,extra bags - post booking,extra bags - post booking
long haul,ag,19,0.633333333,extra bags - post booking,extra bags - post booking
tasman,ag,103,3.433333333,extra bags - post booking,extra bags - post booking
long haul,ag,43,1.433333333,extra bags - post booking,extra bags - post booking
pacific,ag,7,0.233333333,extra bags - post booking,extra bags - post booking
tasman,ag,75,2.5,extra bags - post booking,extra bags - post booking
long haul,ag,9,0.3,extra bags - post booking,extra bags - post booking
domestic,ag,76,2.533333333,extra bags - post booking,extra bags - post booking
long haul,ag,54,1.8,extra bags - post booking,extra bags - post booking
long haul,ag,48,1.6,extra bags - post booking,extra bags - post booking
tasman,ag,41,1.366666667,extra bags - post booking,extra bags - post booking
long haul,ag,11,0.366666667,extra bags - post booking,extra bags - post booking
long haul,ag,67,2.233333333,extra bags - post booking,extra bags - post booking
tasman,ag,59,1.966666667,extra bags - post booking,extra bags - post booking
long haul,ag,29,0.966666667,extra bags - post booking,extra bags - post booking
long haul,ag,34,1.133333333,extra bags - post booking,extra bags - post booking
long haul,ag,17,0.566666667,extra bags - post booking,extra bags - post booking
tasman,ag,1,0.033333333,extra bags - post booking,extra bags - post booking
tasman,ag,37,1.233333333,extra bags - post booking,extra bags - post booking
tasman,ag,11,0.366666667,extra bags - post booking,extra bags - post booking
domestic,ag,71,2.366666667,extra bags - post booking,extra bags - post booking
domestic,ag,0,0,extra bags - post booking,extra bags - post booking
tasman,ag,22,0.733333333,extra bags - post booking,extra bags - post booking
domestic,ag,211,7.033333333,extra bags - post booking,extra bags - post booking
tasman,ag,13,0.433333333,extra bags - post booking,extra bags - post booking
domestic,ag,21,0.7,extra bags - post booking,extra bags - post booking
domestic,ag,18,0.6,extra bags - post booking,extra bags - post booking
long haul,ag,18,0.6,extra bags - post booking,extra bags - post booking
domestic,ag,34,1.133333333,extra bags - post booking,extra bags - post booking
domestic,ag,131,4.366666667,extra bags - post booking,extra bags - post booking
domestic,ag,69,2.3,extra bags - post booking,extra bags - post booking
pacific,ag,8,0.266666667,extra bags - post booking,extra bags - post booking
domestic,ag,61,2.033333333,extra bags - post booking,extra bags - post booking
domestic,ag,50,1.666666667,extra bags - post booking,extra bags - post booking
domestic,ag,38,1.266666667,extra bags - post booking,extra bags - post booking
domestic,ag,36,1.2,extra bags - post booking,extra bags - post booking
long haul,ag,88,2.933333333,extra bags - post booking,extra bags - post booking
domestic,ag,33,1.1,extra bags - post booking,extra bags - post booking
pacific,ag,2,0.066666667,extra bags - post booking,extra bags - post booking
long haul,ag,0,0,extra bags - post booking,extra bags - post booking
pacific,ag,12,0.4,extra bags - post booking,extra bags - post booking
long haul,ag,10,0.333333333,extra bags - post booking,extra bags - post booking
domestic,ag,35,1.166666667,extra bags - post booking,extra bags - post booking
tasman,ag,27,0.9,extra bags - post booking,extra bags - post booking
tasman,ag,31,1.033333333,extra bags - post booking,extra bags - post booking
long haul,ag,90,3,extra bags - post booking,extra bags - post booking
pacific,ag,103,3.433333333,extra bags - post booking,extra bags - post booking
tasman,ag,24,0.8,extra bags - post booking,extra bags - post booking
long haul,ag,6,0.2,extra bags - post booking,extra bags - post booking
domestic,ag,75,2.5,extra bags - post booking,extra bags - post booking
long haul,ag,14,0.466666667,extra bags - post booking,extra bags - post booking
domestic,ag,49,1.633333333,extra bags - post booking,extra bags - post booking
domestic,ag,28,0.933333333,extra bags - post booking,extra bags - post booking
long haul,ag,7,0.233333333,extra bags - post booking,extra bags - post booking
domestic,ag,5,0.166666667,extra bags - post booking,extra bags - post booking
pacific,ag,14,0.466666667,extra bags - post booking,extra bags - post booking
pacific,ag,1,0.033333333,extra bags - post booking,extra bags - post booking
pacific,ag,4,0.133333333,extra bags - post booking,extra bags - post booking
domestic,ag,16,0.533333333,extra bags - post booking,extra bags - post booking
tasman,ag,0,0,extra bags - post booking,extra bags - post booking
domestic,ag,73,2.433333333,extra bags - post booking,extra bags - post booking
pacific,ag,112,3.733333333,extra bags - post booking,extra bags - post booking
long haul,ag,42,1.4,extra bags - post booking,extra bags - post booking
domestic,ag,11,0.366666667,extra bags - post booking,extra bags - post booking
domestic,ag,133,4.433333333,extra bags - post booking,extra bags - post booking
tasman,ag,7,0.233333333,extra bags - post booking,extra bags - post booking
domestic,ag,68,2.266666667,extra bags - post booking,extra bags - post booking
domestic,ag,4,0.133333333,extra bags - post booking,extra bags - post booking
tasman,ag,17,0.566666667,extra bags - post booking,extra bags - post booking
tasman,ag,54,1.8,extra bags - post booking,extra bags - post booking
tasman,ag,55,1.833333333,extra bags - post booking,extra bags - post booking
domestic,ag,103,3.433333333,extra bags - post booking,extra bags - post booking
tasman,ag,4,0.133333333,extra bags - post booking,extra bags - post booking
long haul,ag,35,1.166666667,extra bags - post booking,extra bags - post booking
tasman,ag,3,0.1,extra bags - post booking,extra bags - post booking
pacific,ag,18,0.6,extra bags - post booking,extra bags - post booking
long haul,ag,24,0.8,extra bags - post booking,extra bags - post booking
domestic,ag,114,3.8,extra bags - post booking,extra bags - post booking
tasman,ag,9,0.3,extra bags - post booking,extra bags - post booking
long haul,ag,8,0.266666667,extra bags - post booking,extra bags - post booking
tasman,ag,18,0.6,extra bags - post booking,extra bags - post booking
tasman,ag,2,0.066666667,extra bags - post booking,extra bags - post booking
domestic,ag,55,1.833333333,extra bags - post booking,extra bags - post booking
tasman,ag,35,1.166666667,extra bags - post booking,extra bags - post booking
domestic,ag,8,0.266666667,extra bags - post booking,extra bags - post booking
tasman,ag,73,2.433333333,extra bags - post booking,extra bags - post booking
tasman,ag,6,0.2,extra bags - post booking,extra bags - post booking
domestic,ag,20,0.666666667,extra bags - post booking,extra bags - post booking
long haul,ag,12,0.4,extra bags - post booking,extra bags - post booking
domestic,ag,23,0.766666667,extra bags - post booking,extra bags - post booking
domestic,ag,12,0.4,extra bags - post booking,extra bags - post booking
long haul,ag,-1,-0.033333333,extra bags - post booking,extra bags - post booking
pacific,ag,5,0.166666667,extra bags - post booking,extra bags - post booking
tasman,ag,23,0.766666667,extra bags - post booking,extra bags - post booking
domestic,ag,15,0.5,extra bags - post booking,extra bags - post booking
pacific,ag,127,4.233333333,extra bags - post booking,extra bags - post booking
tasman,ag,8,0.266666667,extra bags - post booking,extra bags - post booking
domestic,ag,150,5,extra bags - post booking,extra bags - post booking
long haul,ag,1,0.033333333,extra bags - post booking,extra bags - post booking
long haul,ag,20,0.666666667,extra bags - post booking,extra bags - post booking
domestic,ag,14,0.466666667,extra bags - post booking,extra bags - post booking
pacific,ag,0,0,extra bags - post booking,extra bags - post booking
long haul,ag,23,0.766666667,extra bags - post booking,extra bags - post booking
pacific,ag,138,4.6,extra bags - post booking,extra bags - post booking
long haul,ag,201,6.7,extra bags - post booking,extra bags - post booking
pacific,ag,120,4,extra bags - post booking,extra bags - post booking
,ag,17,0.566666667,four seasons hotel sydney,hotel
,ag,29,0.966666667,four seasons hotel sydney,hotel
,ag,5,0.166666667,grand millennium auckland,hotel
,ag,6,0.2,grand millennium auckland,hotel
,ag,19,0.633333333,grand millennium auckland,hotel
,ag,31,1.033333333,grand millennium auckland,hotel
,ag,347,11.56666667,grand millennium auckland,hotel
,ag,2,0.066666667,grand millennium auckland,hotel
,ag,36,1.2,grand millennium auckland,hotel
,ag,14,0.466666667,grand millennium auckland,hotel
,ag,53,1.766666667,grand millennium auckland,hotel
,ag,3,0.1,grand millennium auckland,hotel
,ag,7,0.233333333,grand millennium auckland,hotel
,ag,104,3.466666667,grand millennium auckland,hotel
,ag,10,0.333333333,grand millennium auckland,hotel
,ag,8,0.266666667,grand millennium auckland,hotel
,ag,55,1.833333333,grand millennium auckland,hotel
,ag,26,0.866666667,hosapartments city center,hotel
,ag,34,1.133333333,hotel panorama by rhombus,hotel
,ag,107,3.566666667,hyatt place waikiki beach,hotel
,ag,64,2.133333333,le méridien ile des pins,hotel
,ag,7,0.233333333,mercure welcome melbourne,hotel
,ag,313,10.43333333,oakwood manor motor lodge,hotel
,ag,43,1.433333333,peppers beacon queenstown,hotel
,ag,4,0.133333333,peppers beacon queenstown,hotel
,ag,8,0.266666667,riviera city centre hotel,hotel
,ag,26,0.866666667,scenic hotel dunedin city,hotel
,ag,24,0.8,scenic hotel dunedin city,hotel
,ag,2,0.066666667,scenic hotel dunedin city,hotel
,ag,19,0.633333333,scenic hotel dunedin city,hotel
,ag,1,0.033333333,scenic hotel dunedin city,hotel
,ag,7,0.233333333,scenic hotel dunedin city,hotel
,ag,25,0.833333333,scenic hotel dunedin city,hotel
,ag,4,0.133333333,scenic hotel dunedin city,hotel
,ag,22,0.733333333,scenic hotel dunedin city,hotel
,ag,12,0.4,scenic hotel dunedin city,hotel
,ag,3,0.1,scenic hotel dunedin city,hotel
,ag,18,0.6,scenic hotel dunedin city,hotel
,ag,47,1.566666667,scenic hotel dunedin city,hotel
,ag,29,0.966666667,scenic hotel dunedin city,hotel
,ag,10,0.333333333,scenic hotel dunedin city,hotel
domestic,ag,355,11.83333333,seat select - pre booking,seat select - pre booking
long haul,ag,112,3.733333333,seat select - pre booking,seat select - pre booking
pacific,ag,64,2.133333333,seat select - pre booking,seat select - pre booking
long haul,ag,253,8.433333333,seat select - pre booking,seat select - pre booking
long haul,ag,268,8.933333333,seat select - pre booking,seat select - pre booking
tasman,ag,142,4.733333333,seat select - pre booking,seat select - pre booking
long haul,ag,143,4.766666667,seat select - pre booking,seat select - pre booking
tasman,ag,49,1.633333333,seat select - pre booking,seat select - pre booking
domestic,ag,16,0.533333333,seat select - pre booking,seat select - pre booking
domestic,ag,260,8.666666667,seat select - pre booking,seat select - pre booking
pacific,ag,143,4.766666667,seat select - pre booking,seat select - pre booking
tasman,ag,47,1.566666667,seat select - pre booking,seat select - pre booking
tasman,ag,65,2.166666667,seat select - pre booking,seat select - pre booking
tasman,ag,4,0.133333333,seat select - pre booking,seat select - pre booking
domestic,ag,151,5.033333333,seat select - pre booking,seat select - pre booking
